Country_code,Country,DESIGN,Designation,DOMAIN_CODE,Domain,MEASURE_CODE,Measure,Year
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
MAF,Saint Martin,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
CPT,Clipperton Island,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
ABNJ,Areas beyond national jurisdiction,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
DOM,Dominican Republic,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
ECU,Ecuador,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
